benchmark	pregrouper	cohort	missingness_policy	scope	aggregation	model_s	model_t	metric	statistic	expected_observations	n_observations	n_prompts	observation_coverage	f_point	f_lo	f_hi	n_bootstrap	n_bootstrap_valid	aligned_key_sha256
race	sentence	open	strict_complete	all	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	aitchison_magnitude_r	pearson_r	145544	145544	4934	1.0	0.8408842642026064	0.8370936866109894	0.8447873157724147	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	fisher_rao_magnitude_r	pearson_r	145544	145544	4934	1.0	0.6525111473786477	0.6428798522314199	0.6617960100252384	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	fisher_local_magnitude_r	pearson_r	145544	145544	4934	1.0	0.12784953134986263	0.09807393625667879	0.1632939749158116	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	qwen2.5-7b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	145544	145544	4934	1.0	0.7607827976721727	0.7553942939504013	0.7672487789838147	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	qwen2.5-7b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	145544	145544	4934	1.0	0.3233734806881208	0.3189359205292707	0.32805174023332356	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	qwen2.5-7b-instruct	qwen2.5-14b-instruct	linear_cka	cka	145544	145544	4934	1.0	0.5903921299886218	0.582258642837975	0.5999030982796814	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	qwen2.5-7b-instruct	qwen2.5-14b-instruct	aitchison_magnitude_r	pearson_r	145544	145544	4934	1.0	0.838683914223388	0.8346113311859341	0.8428411073543972	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	qwen2.5-7b-instruct	qwen2.5-14b-instruct	fisher_rao_magnitude_r	pearson_r	145544	145544	4934	1.0	0.6527634753974176	0.6423935391520473	0.6625789998094862	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	qwen2.5-7b-instruct	qwen2.5-14b-instruct	fisher_local_magnitude_r	pearson_r	145544	145544	4934	1.0	0.12985545813446922	0.09720633801591937	0.1694931628068983	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	system	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	14802	14802	4934	1.0	0.5407293188134651	0.5307331603563847	0.5505058928341022	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	14802	14802	4934	1.0	0.5008407050427565	0.4926962028874447	0.5085453446026059	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	linear_cka	cka	14802	14802	4934	1.0	0.3116448175223753	0.3006724926641291	0.3227103928992259	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	aitchison_magnitude_r	pearson_r	14802	14802	4934	1.0	0.6331191118132237	0.6223965541244655	0.6444883745959417	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	fisher_rao_magnitude_r	pearson_r	14802	14802	4934	1.0	0.1535451465031827	0.1193482921649788	0.18566065566476056	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	fisher_local_magnitude_r	pearson_r	14802	14802	4934	1.0	0.10234529004916541	0.0728037178523048	0.136457115860243	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-7b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	14802	14802	4934	1.0	0.5407293188134652	0.5307331603563848	0.5505058928341021	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-7b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	14802	14802	4934	1.0	0.5008407050427566	0.4926962028874447	0.5085453446026059	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-7b-instruct	qwen2.5-14b-instruct	linear_cka	cka	14802	14802	4934	1.0	0.3116448175223754	0.30067249266412904	0.32271039289922593	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-7b-instruct	qwen2.5-14b-instruct	aitchison_magnitude_r	pearson_r	14802	14802	4934	1.0	0.6331191118132238	0.6223965541244657	0.6444883745959419	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-7b-instruct	qwen2.5-14b-instruct	fisher_rao_magnitude_r	pearson_r	14802	14802	4934	1.0	0.1535451465031827	0.11934829216497889	0.18566065566476053	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-7b-instruct	qwen2.5-14b-instruct	fisher_local_magnitude_r	pearson_r	14802	14802	4934	1.0	0.10234529004916545	0.07280371785230484	0.136457115860243	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	130742	130742	4934	1.0	0.7672479340646468	0.761492097519496	0.7731511896221884	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	130742	130742	4934	1.0	0.2834938511880131	0.2777442147199099	0.28885187696308423	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	linear_cka	cka	130742	130742	4934	1.0	0.6004003883363223	0.5912166310572041	0.6097567667352356	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	aitchison_magnitude_r	pearson_r	130742	130742	4934	1.0	0.8437071626899787	0.8399212467760645	0.8476596648472112	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	fisher_rao_magnitude_r	pearson_r	130742	130742	4934	1.0	0.6567358841123013	0.6468941481972817	0.6674702118726288	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	fisher_local_magnitude_r	pearson_r	130742	130742	4934	1.0	0.12873111629850925	0.09899892658828845	0.16190725990316612	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-7b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	130742	130742	4934	1.0	0.7688251062410638	0.763063267403728	0.7749379694181174	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-7b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	130742	130742	4934	1.0	0.30393988105883385	0.29863664475229795	0.3092335291467497	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-7b-instruct	qwen2.5-14b-instruct	linear_cka	cka	130742	130742	4934	1.0	0.6023949541674001	0.5930475333350606	0.6118433680460175	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-7b-instruct	qwen2.5-14b-instruct	aitchison_magnitude_r	pearson_r	130742	130742	4934	1.0	0.840973174332772	0.8369702942497228	0.845150772591953	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-7b-instruct	qwen2.5-14b-instruct	fisher_rao_magnitude_r	pearson_r	130742	130742	4934	1.0	0.6566116926500009	0.6473766574750462	0.6670267626698676	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-7b-instruct	qwen2.5-14b-instruct	fisher_local_magnitude_r	pearson_r	130742	130742	4934	1.0	0.13148519304253609	0.09906523098407469	0.17350662085553833	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
